RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,67,106.0,7,63,24,0,0,100,15.0,7,8,24,1,63,7.0,0,0,51.0,22.0,6.0,7.0,0.0,87.0
0,84,285.0,20,84,14,0,0,100,15.0,7,8,14,0,14,20.0,0,0,32.0,68.5286090866801,1.0,1.0,0.0,25.0
0,62,220.0,3,79,12,0,0,93,10.0,4,6,15,1,21,3.0,1,1,93.0,68.5286090866801,4.0,1.0,3.0,83.0
0,84,128.0,7,81,13,0,0,100,15.0,7,8,14,1,7,0.0,3,3,0.0,93.0,1.0,1.0,0.0,33.0
0,77,145.0,2,36,7,0,0,100,15.0,7,8,8,4,25,3.0,3,3,42.0,68.5286090866801,1.0,2.0,0.0,60.0
0,85,182.0,17,96,19,0,0,96,48.0,6,6,24,0,42,9.0,0,0,5.0,68.5286090866801,2.0,1.0,0.0,75.0
0,88,192.0,2,90,17,0,0,100,15.0,7,8,18,1,33,1.0,2,2,9.0,66.0,2.0,2.0,0.0,44.0
0,78,310.0,3,72,40,0,0,100,15.0,7,8,41,5,27,10.0,0,0,46.0,68.0,4.0,4.0,2.0,67.0
1,71,225.0,8,131,16,0,0,75,22.0,6,6,16,1,19,1.0,1,1,24.0,68.5286090866801,8.0,1.0,0.0,90.0
0,67,284.0,5,84,44,0,0,100,15.0,7,8,45,1,27,2.0,1,1,48.0,50.0,11.0,3.0,4.0,70.0
0,69,198.0,3,88,29,0,0,97,43.0,6,6,32,2,37,1.0,4,4,61.0,93.0,5.0,3.0,2.0,62.0
1,70,182.0,8,103,24,0,0,92,27.0,6,6,48,1,79,0.0,2,2,68.0,68.5286090866801,3.0,2.0,2.0,83.0
0,80,222.0,3,96,28,0,0,93,21.0,6,6,29,2,41,0.0,0,0,14.0,45.0,2.0,4.0,0.0,46.0
0,70,240.0,19,93,20,0,0,100,15.0,7,8,20,0,15,0.0,1,1,67.0,68.5286090866801,7.0,1.0,5.0,69.0
0,87,178.0,26,96,33,0,0,100,15.0,7,8,33,0,24,0.0,4,4,9.0,68.5286090866801,4.0,2.485067169978905,0.0,21.0
0,86,238.0,5,82,13,0,0,93,26.0,6,6,14,1,21,0.0,0,0,9.0,68.5286090866801,3.0,1.0,0.0,44.0
1,67,132.0,7,38,11,1,1,100,15.0,0,8,12,4,36,0.0,3,3,35.0,97.0,3.0,3.0,0.0,75.0
0,79,196.0,3,50,13,0,0,100,15.0,7,8,13,3,46,0.0,0,0,48.0,68.5286090866801,2.0,1.0,2.0,60.0
1,69,323.0,6,107,44,1,1,96,77.0,6,6,46,1,22,0.0,0,0,46.0,94.0,18.0,3.0,3.0,60.0
1,61,49.0,19,29,4,1,1,75,7.0,4,6,4,0,75,0.0,1,0,56.0,64.0,1.0,2.0,0.0,100.0
1,66,147.0,8,79,19,1,1,84,23.0,6,6,20,1,63,0.0,2,2,35.0,17.0,1.0,3.0,1.0,57.0
1,71,404.0,4,130,26,1,0,81,3.0,4,5,27,1,15,0.0,0,0,19.0,49.0,5.0,2.0,1.0,44.0
0,82,336.0,4,106,23,0,0,100,15.0,7,8,23,1,22,0.0,2,2,2.0,56.0,2.0,2.0,0.0,31.0
1,91,387.0,68,143,8,0,0,100,15.0,7,8,8,0,0,0.0,0,0,20.0,68.5286090866801,4.0,2.485067169978905,1.0,80.0
0,80,208.0,2,94,17,0,0,100,15.0,7,8,19,2,37,0.0,1,1,49.0,32.0,4.0,2.0,1.0,100.0
0,66,233.0,7,82,8,1,1,78,4.0,2,4,9,2,22,0.0,0,0,0.0,68.5286090866801,0.0,2.0,0.0,60.0
0,76,98.0,11,50,15,0,0,100,15.0,7,8,15,2,27,0.0,0,0,42.0,60.0,2.0,2.0,1.0,63.0
1,64,11.0,1,5,2,0,0,100,15.0,7,8,3,3,67,0.0,0,0,60.0,68.5286090866801,1.0,1.0,1.0920840064620356,100.0
1,64,220.0,4,86,42,1,1,98,19.0,0,6,45,2,9,0.0,2,2,51.0,68.5286090866801,8.0,1.0,5.0,39.0
1,56,82.0,8,39,6,1,1,86,47.0,0,6,8,2,71,0.0,1,1,118.0,72.0,1.0,2.0,1.0920840064620356,100.0
0,85,245.0,4,120,20,0,0,100,15.0,7,8,21,1,24,0.0,1,1,14.0,68.5286090866801,2.0,1.0,1.0,30.0
0,84,162.0,11,75,16,0,0,100,15.0,7,8,16,1,31,0.0,0,0,8.0,87.0,3.0,2.0,0.0,75.0
1,76,194.0,19,132,15,1,1,94,30.0,6,2,16,0,31,0.0,4,4,0.0,47.0,1.0,2.0,0.0,45.0
1,57,41.0,12,29,7,0,0,57,12.0,6,6,7,0,43,0.0,0,0,93.0,62.0,3.0,2.0,1.0,83.0
1,63,363.0,8,85,15,0,0,93,15.0,6,6,15,1,67,0.0,0,0,91.0,74.0,1.0,4.0,1.0,83.0
0,64,98.0,4,49,10,0,0,90,45.0,6,6,10,4,30,0.0,1,1,83.0,68.5286090866801,4.0,1.0,3.0,63.0
0,75,162.0,8,93,18,1,1,95,25.0,6,2,19,1,26,0.0,0,0,19.0,82.0,4.0,3.0,0.0,78.0
1,64,244.0,8,78,43,0,0,100,15.0,7,8,44,4,25,0.0,6,6,88.0,68.5286090866801,13.0,4.0,6.0,86.0
0,75,85.0,2,60,7,1,1,78,27.0,6,4,9,2,44,0.0,0,0,5.0,68.5286090866801,3.0,1.0,1.0920840064620356,80.0
1,65,102.0,10,40,20,0,0,100,15.0,7,8,20,1,20,0.0,1,1,46.0,65.0,6.0,3.0,2.0,82.0
1,78,199.0,7,70,29,1,1,97,40.0,6,3,34,2,24,0.0,0,0,8.0,68.5286090866801,2.0,2.0,0.0,25.0
0,80,156.0,13,78,19,0,0,95,46.0,6,6,19,0,11,0.0,1,1,9.0,68.5286090866801,3.0,1.0,1.0,29.0
0,79,457.0,7,106,14,0,0,100,15.0,7,8,14,1,7,0.0,0,0,30.0,86.0,12.0,1.0,1.0,100.0
1,63,140.0,13,76,22,0,0,95,22.0,6,6,22,0,23,0.0,3,3,91.0,68.5286090866801,2.0,1.0,2.0,60.0
1,66,223.0,43,117,9,3,2,62,3.0,3,4,13,0,23,0.0,2,2,15.0,68.5286090866801,1.0,1.0,0.0,22.0
0,84,233.0,4,72,23,0,0,100,15.0,7,8,23,1,35,0.0,0,0,16.0,40.0,3.0,3.0,0.0,67.0
1,61,198.0,6,56,20,0,0,100,15.0,7,8,21,2,5,0.0,1,1,88.0,68.5286090866801,12.0,1.0,8.0,87.0
0,81,198.0,3,92,20,0,0,100,15.0,7,8,20,1,30,0.0,2,2,34.0,76.0,2.0,4.0,0.0,60.0
1,72,132.0,8,66,21,0,0,95,17.0,6,6,22,1,27,0.0,0,0,39.0,83.0,7.0,3.0,0.0,83.0
0,76,279.0,7,119,43,0,0,100,15.0,7,8,50,5,18,0.0,0,0,38.0,97.0,8.0,3.0,4.0,55.0
1,64,165.0,15,83,9,1,1,100,15.0,5,8,10,0,44,0.0,0,0,92.0,68.5286090866801,3.0,1.0,1.0,100.0
1,86,296.0,7,112,20,0,0,100,15.0,7,8,22,1,41,0.0,0,0,17.0,96.0,2.0,1.0,0.0,33.0
1,65,141.0,3,59,44,0,0,95,54.0,5,6,44,5,50,0.0,4,4,51.0,67.0,5.0,2.0,3.0,64.0
0,72,400.0,3,104,38,0,0,100,15.0,7,8,39,5,18,0.0,0,0,37.0,3.0,9.0,2.0,3.0,63.0
0,68,348.0,12,91,34,0,0,100,15.0,7,8,34,0,32,0.0,0,0,78.0,68.0,11.0,4.0,7.0,76.0
0,80,192.0,7,72,22,0,0,100,15.0,6,8,23,2,39,0.0,1,1,13.0,96.0,2.0,3.0,1.0,63.0
1,72,177.0,0,48,31,0,0,100,15.0,7,8,34,7,47,0.0,12,12,45.0,93.0,6.0,6.0,2.0,60.0
1,60,34.0,6,19,11,0,0,100,15.0,7,8,11,2,45,0.0,4,2,49.0,95.0,4.0,2.0,1.0,75.0
0,84,268.0,10,93,15,0,0,100,15.0,7,8,15,1,33,0.0,1,1,1.0,50.0,2.0,2.0,0.0,71.0
1,72,160.0,69,106,9,2,2,100,15.0,0,8,11,0,0,0.0,0,0,3.0,68.5286090866801,1.0,2.485067169978905,0.0,11.0
1,73,139.0,16,61,14,0,0,100,15.0,7,8,14,0,14,0.0,3,3,59.0,66.0,6.0,1.0,2.0,78.0
0,80,201.0,5,94,17,0,0,100,15.0,7,8,17,1,24,0.0,0,0,36.0,9.0,4.0,2.0,1.0,43.0
1,65,305.0,4,74,18,6,6,60,12.0,6,2,25,2,48,0.0,1,1,8.0,98.0,1.0,2.0,0.0,60.0
1,66,150.0,2,52,22,0,0,92,4.0,4,6,26,3,15,0.0,2,2,7.0,37.0,4.0,2.0,0.0,40.0
0,76,241.0,9,80,48,0,0,100,15.0,5,8,49,2,20,0.0,2,2,22.0,68.5286090866801,9.0,2.485067169978905,1.0,37.0
0,70,284.0,2,71,18,0,0,100,15.0,7,8,19,4,32,0.0,10,10,31.0,100.0,9.0,6.0,0.0,94.0
0,69,114.0,13,57,28,0,0,90,6.0,4,6,29,0,55,0.0,0,0,85.0,58.0,2.0,4.0,1.0,100.0
0,78,143.0,5,71,60,0,0,100,15.0,7,8,61,4,16,0.0,1,0,12.0,73.0,4.0,2.0,1.0,23.0
1,57,89.0,2,48,25,1,1,89,2.0,4,2,28,3,32,0.0,1,1,36.0,55.0,9.0,2.0,1.0,73.0
0,64,228.0,5,84,60,0,0,95,23.0,6,6,60,4,38,0.0,0,0,35.0,68.5286090866801,10.0,2.0,3.0,68.0
1,72,21.0,8,16,3,0,0,100,15.0,7,8,3,1,67,0.0,1,1,4.0,87.0,1.0,2.0,1.0920840064620356,100.0
0,67,279.0,3,80,51,0,0,94,13.0,5,6,52,2,37,0.0,1,1,45.0,86.0,15.0,4.0,3.0,70.0
1,60,28.0,6,19,9,0,0,100,15.0,7,8,10,3,20,0.0,2,2,58.0,68.5286090866801,3.0,1.0,1.0,100.0
1,64,58.0,4,24,2,1,1,67,75.0,6,4,3,2,67,0.0,1,1,34.862218549886386,81.0,4.101935749588138,2.0,1.0920840064620356,100.0
0,89,218.0,16,95,25,0,0,100,15.0,5,8,26,0,38,0.0,0,0,3.0,68.5286090866801,3.0,1.0,0.0,57.0
0,83,154.0,4,57,13,0,0,93,15.0,6,6,14,1,43,0.0,0,0,4.0,80.0,1.0,4.0,1.0,45.0
1,81,126.0,2,31,25,0,0,100,15.0,7,8,28,9,4,0.0,5,5,12.0,68.5286090866801,6.0,2.485067169978905,0.0,30.0
0,88,286.0,76,133,4,0,0,100,15.0,7,8,5,0,60,0.0,0,0,9.0,68.5286090866801,1.0,2.485067169978905,0.0,100.0
1,82,103.0,67,85,1,0,0,50,62.0,6,6,3,0,0,0.0,0,0,0.0,68.5286090866801,0.0,2.485067169978905,1.0920840064620356,0.0
1,77,141.0,3,77,29,0,0,100,15.0,7,8,31,3,42,0.0,0,0,33.0,85.0,4.0,2.0,2.0,55.0
0,72,195.0,9,128,16,0,0,78,66.0,4,6,18,2,50,0.0,1,1,11.0,78.0,4.0,1.0,0.0,83.0
1,54,298.0,5,107,5,7,6,38,2.0,2,2,13,3,15,0.0,0,0,44.0,29.0,3.0,2.0,0.0,83.0
1,66,122.0,5,72,17,0,0,94,4.0,4,6,17,2,24,0.0,1,1,48.0,89.0,3.0,3.0,1.0,50.0
0,84,273.0,6,119,19,0,0,95,25.0,6,6,19,1,16,0.0,2,2,3.0,68.5286090866801,2.0,1.0,0.0,30.0
1,55,189.0,19,81,35,2,1,78,1.0,0,2,42,0,44,0.0,3,3,67.0,36.0,5.0,2.0,1.0,64.0
1,66,259.0,4,108,10,7,7,100,15.0,6,8,14,4,10,0.0,2,2,18.0,68.5286090866801,3.0,1.0,1.0,67.0
1,67,62.0,8,32,10,0,0,100,15.0,7,8,10,2,40,0.0,2,2,89.0,49.0,5.0,3.0,2.0,100.0
0,88,371.0,9,133,10,0,0,100,15.0,7,8,10,1,10,0.0,1,1,2.0,68.5286090866801,2.0,2.485067169978905,0.0,25.0
1,68,17.0,17,17,1,0,0,100,15.0,7,8,1,0,100,0.0,1,1,34.862218549886386,68.5286090866801,4.101935749588138,1.0,1.0920840064620356,100.0
0,82,160.0,2,67,26,0,0,97,70.0,6,6,30,3,27,0.0,0,0,8.0,89.0,3.0,3.0,0.0,50.0
1,85,152.0,15,84,17,0,0,88,42.0,6,6,17,0,12,0.0,1,1,4.0,68.5286090866801,1.0,1.0,0.0,15.0
1,61,79.0,2,39,29,0,0,84,10.0,4,6,32,4,47,0.0,4,4,24.0,102.0,7.0,4.0,1.0,85.0
0,82,193.0,1,75,36,0,0,100,15.0,7,8,37,3,38,0.0,5,5,7.0,68.5286090866801,2.0,2.0,0.0,33.0
1,84,247.0,3,91,26,0,0,100,15.0,7,8,26,2,27,0.0,2,2,44.0,68.5286090866801,5.0,1.0,2.0,33.0
0,86,332.0,15,95,19,0,0,100,15.0,7,8,19,0,21,0.0,1,1,9.0,68.5286090866801,2.0,2.485067169978905,0.0,33.0
1,57,264.0,6,155,3,2,2,40,4.0,4,2,5,2,40,0.0,4,4,0.0,68.5286090866801,0.0,1.0,1.0920840064620356,50.0
1,74,217.0,5,94,28,0,0,100,15.0,6,8,30,1,57,0.0,2,2,72.0,68.5286090866801,4.0,2.0,3.0,75.0
1,67,163.0,7,71,14,1,1,100,15.0,6,8,14,1,36,0.0,1,1,67.0,76.0,2.0,3.0,1.0,67.0
1,64,185.0,2,109,15,2,1,78,55.0,6,2,18,3,33,0.0,4,4,24.0,80.0,3.0,1.0,0.0,57.0
0,75,264.0,7,89,54,0,0,98,24.0,6,6,55,1,36,0.0,1,1,33.0,55.0,5.0,4.0,1.0,67.0
1,56,113.0,26,70,7,6,4,50,4.0,0,2,13,0,58,0.0,1,1,0.0,68.5286090866801,0.0,1.0,1.0920840064620356,50.0
1,57,68.0,4,37,15,0,0,81,31.0,6,6,16,3,50,0.0,1,1,98.0,85.0,4.0,4.0,1.0,80.0
1,70,211.0,4,80,10,0,0,90,9.0,4,6,10,4,10,0.0,3,3,51.0,68.5286090866801,5.0,2.485067169978905,1.0,63.0
1,65,377.0,3,113,34,0,0,97,18.0,6,6,34,2,44,0.0,1,1,45.0,68.0,8.0,4.0,2.0,71.0
1,56,30.0,20,26,3,0,0,75,10.0,4,6,4,0,50,0.0,0,0,97.0,77.0,2.0,1.0,1.0,100.0
1,75,207.0,4,46,17,0,0,100,15.0,7,8,17,4,24,0.0,4,3,62.0,66.0,6.0,2.0,0.0,67.0
0,81,232.0,9,81,20,0,0,100,15.0,7,8,21,1,10,0.0,0,0,13.0,68.5286090866801,6.0,1.0,1.0,50.0
1,72,354.0,4,105,22,0,0,100,15.0,7,8,24,5,29,0.0,0,0,89.0,77.0,7.0,3.0,5.0,92.0
0,73,361.0,48,144,18,0,0,89,25.0,6,6,18,0,39,0.0,1,1,51.0,9.0,2.0,2.0,1.0,56.0
0,66,245.0,44,131,12,1,0,79,1.0,4,5,14,0,36,0.0,1,1,46.0,68.5286090866801,3.0,1.0,0.0,100.0
1,70,112.0,1,45,15,0,0,94,21.0,6,6,16,2,38,0.0,1,1,39.0,82.0,5.0,3.0,1.0,73.0
1,70,217.0,1,66,31,0,0,97,49.0,6,6,33,6,52,0.0,2,2,71.0,94.0,3.0,9.0,1.0,82.0
1,67,434.0,7,99,20,0,0,100,15.0,7,8,20,3,5,0.0,4,4,83.0,68.5286090866801,8.0,2.485067169978905,6.0,57.0
1,56,137.0,4,65,38,1,0,80,2.0,4,5,41,2,27,0.0,1,1,64.0,48.0,7.0,2.0,2.0,69.0
1,68,329.0,2,80,32,1,1,91,26.0,6,6,34,3,33,0.0,8,8,31.0,68.5286090866801,7.0,1.0,2.0,57.0
1,66,169.0,19,102,16,0,0,76,17.0,6,6,17,0,24,0.0,0,0,71.0,68.5286090866801,5.0,2.485067169978905,2.0,71.0
1,66,152.0,5,78,11,2,2,100,15.0,6,8,12,1,36,0.0,1,1,86.0,64.0,4.0,2.0,1.0,86.0
0,72,298.0,5,96,28,0,0,93,22.0,6,6,28,4,25,0.0,0,0,16.0,36.0,5.0,4.0,0.0,50.0
0,77,242.0,15,97,23,0,0,100,15.0,7,8,23,0,4,0.0,0,0,44.0,68.5286090866801,5.0,1.0,2.0,50.0
1,72,110.0,1,52,33,1,1,97,28.0,6,2,37,4,22,0.0,6,6,12.0,99.0,6.0,2.0,0.0,42.0
1,71,188.0,2,63,46,0,0,98,62.0,6,6,47,7,23,0.0,1,1,44.0,39.0,8.0,4.0,5.0,50.0
1,66,322.0,17,102,28,0,0,100,15.0,7,8,28,0,43,0.0,1,1,67.0,72.0,6.0,6.0,3.0,71.0
1,69,146.0,5,73,31,0,0,100,15.0,7,8,31,4,29,0.0,2,2,63.0,52.0,6.0,4.0,3.0,83.0
1,63,119.0,6,46,24,1,0,93,16.0,6,5,28,4,39,0.0,1,1,87.0,68.5286090866801,9.0,2.0,7.0,92.0
0,77,152.0,2,67,12,3,3,92,73.0,6,6,15,3,23,0.0,1,1,7.0,67.0,4.0,1.0,0.0,71.0
1,69,55.0,14,33,11,0,0,91,14.0,6,6,11,0,55,0.0,0,0,18.0,68.5286090866801,4.0,1.0,1.0920840064620356,83.0
1,72,256.0,4,48,21,0,0,95,31.0,6,6,22,2,32,0.0,1,1,34.0,89.0,3.0,2.0,1.0,50.0
0,57,59.0,59,59,0,1,0,0,15.0,6,5,1,0,100,0.0,3,2,34.862218549886386,68.5286090866801,4.101935749588138,1.0,1.0920840064620356,100.0
1,57,154.0,6,68,24,2,1,71,8.0,4,4,28,3,14,0.0,1,1,38.0,30.0,6.0,1.0,0.0,42.0
0,73,29.0,16,23,2,0,0,100,15.0,7,8,2,0,50,0.0,2,2,34.862218549886386,68.5286090866801,4.101935749588138,2.485067169978905,1.0920840064620356,66.45482233502538
1,78,263.0,1,116,14,0,0,100,15.0,7,8,16,3,19,0.0,14,14,45.0,68.5286090866801,4.0,2.485067169978905,2.0,40.0
0,56,302.0,5,69,62,1,1,97,1.0,1,3,63,9,24,0.0,1,1,12.0,60.0,24.0,5.0,1.0,71.0
1,67,188.0,7,123,21,0,0,77,36.0,6,6,22,3,9,0.0,1,1,68.0,68.5286090866801,5.0,2.485067169978905,2.0,83.0
1,72,56.0,4,25,14,0,0,100,15.0,7,8,14,4,14,0.0,1,0,20.0,68.5286090866801,6.0,1.0,1.0,64.0
1,76,172.0,5,91,21,0,0,91,34.0,6,6,22,1,23,0.0,2,2,12.0,57.0,2.0,1.0,1.0,25.0
1,78,128.0,3,54,7,0,0,100,15.0,7,8,8,3,63,0.0,2,2,34.862218549886386,2.0,1.0,2.0,1.0920840064620356,100.0
1,68,105.0,11,58,13,0,0,57,5.0,4,6,14,1,86,0.0,0,0,60.0,58.0,2.0,2.0,0.0,100.0
0,91,446.0,18,153,12,0,0,100,15.0,7,8,12,0,33,0.0,0,0,4.0,68.5286090866801,1.0,2.485067169978905,0.0,20.0
1,79,350.0,4,97,28,0,0,100,15.0,7,8,28,1,39,0.0,0,0,29.0,90.0,1.0,3.0,1.0,27.0
0,75,303.0,4,97,35,1,1,97,29.0,6,2,37,1,49,0.0,0,0,6.0,49.0,2.0,2.0,1.0,57.0
1,66,46.0,6,26,10,0,0,100,15.0,7,8,10,1,70,0.0,3,3,94.0,59.0,2.0,3.0,1.0,83.0
1,63,110.0,4,38,4,0,0,80,15.0,6,6,5,2,60,0.0,3,3,63.0,87.0,1.0,2.0,0.0,100.0
1,68,39.0,7,24,7,0,0,100,15.0,7,8,7,2,29,0.0,1,0,85.0,68.5286090866801,2.0,1.0,2.0,75.0
0,75,187.0,6,70,32,0,0,100,15.0,7,8,32,5,28,0.0,0,0,20.0,81.0,6.0,3.0,1.0,47.0
0,82,306.0,5,67,18,0,0,100,15.0,7,8,19,2,32,0.0,1,1,0.0,58.0,2.0,4.0,0.0,46.0
1,73,179.0,5,102,34,0,0,100,15.0,7,8,34,1,15,0.0,0,0,65.0,68.5286090866801,6.0,2.485067169978905,2.0,40.0
1,59,172.0,5,54,16,0,0,82,0.0,4,6,17,3,47,0.0,0,0,64.0,13.0,3.0,3.0,2.0,55.0
1,60,423.0,9,109,32,0,0,94,2.0,4,6,34,1,38,0.0,0,0,72.0,5.0,8.0,3.0,6.0,79.0
0,82,193.0,14,74,13,0,0,100,15.0,7,8,13,0,38,0.0,0,0,21.0,60.0,3.0,2.0,2.0,63.0
1,59,183.0,2,73,28,1,1,90,2.0,0,2,31,2,32,0.0,10,10,66.0,62.0,5.0,3.0,1.0,57.0
0,83,227.0,13,95,18,0,0,100,15.0,7,8,19,0,37,0.0,0,0,26.0,33.0,2.0,2.0,0.0,50.0
1,64,204.0,14,118,17,0,0,78,1.0,4,6,18,0,56,0.0,0,0,48.0,51.0,6.0,1.0,0.0,88.0
1,66,228.0,5,91,18,1,0,80,24.0,6,5,20,2,30,0.0,0,0,66.0,97.0,6.0,2.0,4.0,67.0
0,81,370.0,6,78,25,0,0,96,24.0,6,6,26,1,42,0.0,1,1,0.0,67.0,1.0,3.0,0.0,40.0
1,65,60.0,3,30,14,0,0,93,9.0,4,6,14,5,71,0.0,0,0,65.0,85.0,2.0,3.0,0.0,71.0
1,58,162.0,11,103,35,1,1,66,25.0,5,2,41,1,49,0.0,1,1,69.0,92.0,8.0,5.0,2.0,88.0
1,54,184.0,3,101,42,0,0,88,4.0,4,6,43,4,51,0.0,1,1,64.0,83.0,8.0,3.0,3.0,93.0
1,66,173.0,15,87,21,0,0,95,16.0,6,6,22,0,14,0.0,5,5,66.0,68.5286090866801,2.0,1.0,2.0,33.0
1,78,193.0,23,100,24,1,0,81,13.0,6,5,26,0,19,0.0,2,1,0.0,68.5286090866801,3.0,1.0,0.0,42.0
0,87,270.0,26,83,28,0,0,100,15.0,7,8,28,0,25,0.0,0,0,0.0,68.5286090866801,1.0,2.485067169978905,0.0,10.0
1,89,243.0,17,94,15,0,0,100,15.0,7,8,15,0,27,0.0,1,1,8.0,94.0,1.0,1.0,0.0,25.0
0,81,297.0,7,84,23,0,0,100,15.0,7,8,23,2,9,0.0,1,1,23.0,8.0,4.0,1.0,0.0,28.0
1,74,235.0,12,120,34,0,0,100,15.0,7,8,34,0,32,0.0,0,0,52.0,58.0,13.0,3.0,4.0,74.0
0,66,105.0,8,46,20,0,0,100,15.0,7,8,20,1,20,0.0,1,1,78.0,67.0,5.0,2.0,4.0,73.0
1,66,340.0,11,117,36,0,0,100,15.0,7,8,36,1,11,0.0,0,0,81.0,68.5286090866801,20.0,1.0,11.0,75.0
1,85,358.0,36,157,4,1,0,80,55.0,6,5,5,0,0,0.0,0,0,0.0,68.5286090866801,0.0,2.485067169978905,0.0,0.0
1,70,117.0,12,56,11,0,0,100,15.0,7,8,11,0,27,0.0,1,1,99.0,6.0,4.0,1.0,2.0,100.0
0,81,253.0,2,80,28,0,0,100,15.0,7,8,29,4,34,0.0,4,4,4.0,68.5286090866801,3.0,5.0,0.0,50.0
1,73,60.0,6,40,18,0,0,100,15.0,7,8,20,1,10,0.0,2,0,17.0,68.5286090866801,3.0,1.0,1.0,33.0
1,85,231.0,4,77,14,1,0,93,67.0,6,5,15,1,20,0.0,0,0,0.0,59.0,1.0,1.0,0.0,38.0
1,58,223.0,3,106,24,2,2,89,0.0,4,3,27,5,37,0.0,1,1,31.0,93.0,4.0,4.0,0.0,67.0
1,82,86.0,3,40,9,0,0,100,15.0,7,8,10,2,30,0.0,1,1,16.0,82.0,2.0,2.0,0.0,50.0
1,76,109.0,3,58,45,0,0,96,30.0,6,6,46,3,15,0.0,1,1,6.0,68.5286090866801,8.0,1.0,1.0,33.0
1,63,105.0,10,67,22,3,2,76,6.0,4,2,25,1,48,0.0,2,2,11.0,75.0,3.0,3.0,0.0,86.0
0,70,312.0,8,90,31,0,0,100,15.0,7,8,31,1,13,0.0,0,0,49.0,72.0,8.0,1.0,3.0,43.0
0,82,144.0,9,61,24,1,0,96,49.0,6,5,25,1,24,0.0,1,1,5.0,47.0,4.0,2.0,0.0,46.0
1,72,113.0,18,55,25,0,0,96,15.0,5,7,25,0,48,0.0,2,2,52.0,27.0,4.0,4.0,1.0,73.0
0,73,112.0,8,50,22,0,0,100,15.0,7,8,25,1,29,0.0,0,0,39.0,68.5286090866801,7.0,2.0,1.0,64.0
1,79,281.0,22,150,6,0,0,100,15.0,7,8,6,0,33,0.0,0,0,81.0,68.5286090866801,1.0,1.0,1.0,50.0
0,91,277.0,17,163,12,0,0,100,15.0,7,8,12,0,25,0.0,0,0,1.0,68.5286090866801,3.0,1.0,0.0,50.0
1,75,199.0,5,73,37,0,0,97,77.0,6,6,39,4,16,0.0,2,2,25.0,68.5286090866801,6.0,2.0,2.0,50.0
1,81,101.0,20,41,12,0,0,100,15.0,7,8,12,0,42,0.0,2,2,6.0,68.5286090866801,1.0,4.0,0.0,83.0
1,66,141.0,6,73,25,0,0,92,52.0,6,6,26,2,54,0.0,0,0,81.0,96.0,6.0,3.0,5.0,90.0
1,59,49.0,1,20,16,0,0,100,15.0,7,8,17,8,24,0.0,1,1,52.0,100.0,7.0,4.0,1.0,79.0
0,60,137.0,4,76,28,2,1,90,1.0,0,2,30,1,20,0.0,4,3,54.0,100.0,4.0,2.0,1.0,55.0
0,89,243.0,7,116,6,0,0,100,15.0,7,8,6,2,17,0.0,0,0,17.0,68.5286090866801,3.0,1.0,0.0,100.0
0,73,385.0,11,87,20,0,0,95,4.0,4,6,20,1,15,0.0,0,0,28.0,68.5286090866801,4.0,1.0,0.0,36.0
0,81,203.0,2,87,18,0,0,100,15.0,7,8,19,2,5,0.0,2,2,16.0,68.5286090866801,2.0,1.0,0.0,33.0
0,65,100.0,9,40,15,0,0,93,9.0,4,6,15,3,47,0.0,0,0,50.0,65.0,3.0,2.0,0.0,71.0
1,84,150.0,11,68,23,0,0,100,15.0,7,8,25,1,24,0.0,0,0,1.0,68.5286090866801,1.0,1.0,1.0,17.0
0,79,131.0,25,70,17,0,0,94,15.0,6,6,17,0,29,0.0,0,0,0.0,52.0,1.0,2.0,0.0,38.0
1,72,410.0,2,147,7,1,1,100,15.0,6,8,10,2,38,0.0,6,6,6.0,98.0,1.0,1.0,0.0,50.0
1,64,258.0,4,123,10,1,0,64,5.0,4,5,11,2,9,0.0,2,2,36.0,68.5286090866801,4.0,2.485067169978905,1.0,50.0
1,58,211.0,5,54,39,0,0,95,2.0,4,6,39,4,23,0.0,1,1,25.0,43.0,5.0,3.0,3.0,47.0
0,68,377.0,9,96,35,0,0,97,15.0,6,6,37,2,22,0.0,0,0,53.0,97.0,16.0,2.0,5.0,79.0
1,65,99.0,5,46,24,0,0,100,15.0,7,8,24,2,33,0.0,2,1,51.0,67.0,7.0,2.0,2.0,64.0
0,61,73.0,17,46,8,2,2,100,15.0,7,8,10,0,75,0.0,0,0,34.862218549886386,68.5286090866801,4.101935749588138,2.485067169978905,1.0920840064620356,66.45482233502538
0,85,176.0,3,95,12,0,0,100,15.0,7,8,14,1,21,0.0,0,0,26.0,68.5286090866801,3.0,2.485067169978905,0.0,100.0
0,78,179.0,1,81,24,0,0,100,15.0,7,8,26,5,15,0.0,3,3,12.0,94.0,5.0,2.0,0.0,44.0
